train_number,train_name,from_station_code,departure,to_station_code,arrival,distance,duration_hours,duration_minutes,sleeper,chair_car,first_class,first_ac,second_ac,third_ac,return_train,train_type,total_seats
12510,Guwahati_bengaluru_(kaziranga)_sf_express,GHY,6:30:00,SBC,11:50:00,2992,53,20,1,0,0,0,1,1,12509,SF,304
12511,Rapti_sagar_express,GKP,6:45:00,TVC,17:50:00,3251,59,5,1,0,0,0,1,1,12512,SF,353
12512,Rapti_sagar_expres,TVC,5:30:00,GKP,15:10:00,3251,57,40,1,0,0,0,1,1,12511,SF,326
12513,Secunderabad_guwahati_exp,SC,7:30:00,GHY,5:50:00,2551,46,20,1,0,0,0,1,1,12514,SF,314
12514,Guwahati_secunderabad_exp,GHY,6:30:00,SC,4:20:00,2551,45,50,1,0,0,0,1,1,12513,SF,445
12515,Rivandrum_guwahati_exp,TVC,12:50:00,GHY,5:50:00,3552,65,0,1,0,0,0,1,1,12516,SF,312
12516,Guwahati_trivandrum_central_exp,GHY,6:30:00,TVC,22:55:00,3552,64,25,1,0,0,0,1,1,12515,SF,366
12517,Kolkata_guwahati_garib_rath_exp,KOAA,21:40:00,GHY,15:40:00,1027,18,0,0,0,0,0,0,1,12518,GR,422
12518,Guwahati_kolkata_garib_rath_exp,GHY,21:00:00,KOAA,15:00:00,1027,18,0,0,0,0,0,0,1,12517,GR,314
12519,Mumbai_ltt_kamakhya_ac_exp,LTT,5:15:00,KYQ,5:50:00,1667,24,35,1,0,0,0,1,1,12520,SF,328
12520,Kamakhya_mumbai_ltt_ac_exp,KYQ,18:45:00,LTT,19:00:00,1667,24,15,1,0,0,0,1,1,12519,SF,323
12521,Raptisagar_express,BJU,23:00:00,ERS,13:20:00,3441,62,20,1,0,0,1,1,1,12522,SF,379
12522,Raptisagar_express,ERS,10:10:00,BJU,22:50:00,3441,60,40,1,0,0,0,1,1,12521,SF,455
12523,New_jalpaiguri_new_delhi_superfast_express,NJP,8:15:00,NDLS,12:10:00,1500,27,55,1,0,0,0,1,1,12524,SF,395
12524,New_delhi_new_jalpaiguri_superfast_express,NDLS,15:10:00,NJP,18:35:00,1497,27,25,1,0,0,0,1,1,12523,MEMU,360
12525,Indrayani_sf_express,CSTM,5:40:00,PUNE,9:08:00,192,3,28,0,1,0,0,0,0,12526,SF,312
12526,Indrayani_sf_express,PUNE,18:35:00,CSTM,21:55:00,192,3,20,0,1,0,0,0,0,12525,SF,373
12527,Mumbai_cst_latur_superfast_express.,CSTM,21:00:00,LUR,6:30:00,530,9,30,1,0,0,1,1,1,12528,SF,331
12528,Latur_mumbai_cst_superfast_express,LUR,22:30:00,CSTM,8:00:00,530,9,30,1,0,0,1,1,1,12527,SF,467
12529,Bhopal_jabalpur_intercity_express,HBJ,5:30:00,JBP,10:50:00,331,5,20,0,1,0,0,0,0,12530,SF,409
12530,Jabalpur_bhopal_intercity,JBP,16:10:00,HBJ,22:05:00,331,5,55,0,1,0,0,0,0,12529,SF,479
12531,Gorakhpur_lucknow_intercity_express,GKP,6:05:00,LJN,11:00:00,279,4,55,0,1,0,0,0,0,12532,SKR,323
12532,Lucknow_gorakhpur_inter_city_express,LJN,16:35:00,GKP,21:30:00,279,4,55,0,1,0,0,0,0,12531,SKR,448
12533,Pushpak_express,LJN,19:45:00,CSTM,20:05:00,1426,24,20,1,0,0,1,1,1,12534,SF,415
12534,Pushpak_express,CSTM,8:20:00,LJN,8:40:00,1426,24,20,1,0,0,1,1,1,12533,SF,311
12535,Lucknow_raipur_garib_rath_express,LJN,14:40:00,R,7:15:00,917,16,35,0,0,0,0,0,1,12536,SF,307
12536,Raipur_lucknow_garib_rath,R,12:20:00,LJN,5:05:00,917,16,45,0,0,0,0,0,1,12535,SF,378
12537,Bapudham_express,MKI,21:40:00,MUV,6:00:00,465,8,20,1,0,0,0,0,1,12538,SF,301
12538,Bapudham_express,MUV,7:40:00,MKI,16:05:00,465,8,25,1,0,0,0,0,1,12537,SF,360
12539,Yesvantpur_lucknow_sf_exp,YPR,10:50:00,LKO,8:50:00,2554,46,0,1,0,0,0,1,1,12540,SF,312
12540,Lucknow_yesvantpur_sf_exp,LKO,20:00:00,YPR,16:40:00,2532,44,40,1,0,0,0,1,1,12539,SF,330
12541,Gorakhpur_mumbai_ltt_sf_express,GKP,21:35:00,LTT,4:00:00,1680,30,25,1,0,0,0,1,1,12542,SF,358
12542,Mumbai_ltt_gorakhpur_sf_express,LTT,11:10:00,GKP,17:45:00,1680,30,35,1,0,0,0,1,1,12541,SF,415
12543,Yesvantpur_tirupati_tri_weekly_intercity,YPR,7:20:00,TPTY,13:30:00,345,6,10,0,1,0,0,0,0,12544,GR,393
12544,Tirupati_yesvantpur_tri_weekly_sf_intercity,TPTY,14:50:00,YPR,20:55:00,345,6,5,0,1,0,0,0,0,12543,GR,398
12545,Raxaul_mumbai_ltt_karmabhoomi_exp,RXL,20:35:00,LTT,6:15:00,1963,33,40,0,0,0,0,0,0,12546,SF,309
12546,Mumbai_ltt_raxaul_karmabhoomi_exp,LTT,11:20:00,RXL,21:10:00,1882,33,50,0,0,0,0,0,0,12545,SF,306
12547,Agra_fort_ahmedabad_tri_weekly_express,AF,22:25:00,ADI,13:35:00,867,15,10,1,0,0,0,1,1,12548,SF,339
12548,Ahmedabad_agra_fort_express,ADI,16:55:00,AF,8:10:00,867,15,15,1,0,0,0,1,1,12547,SF,381
12549,Durg_jammu_tawi_sf_exp,DURG,12:00:00,JAT,21:05:00,1873,33,5,1,0,0,1,1,1,12550,SF,478
12550,Jammu_tawi_durg_sf_exp,JAT,5:00:00,DURG,14:20:00,1873,33,20,1,0,0,1,1,1,12549,SF,422
12553,Vaishali_sf_express,BJU,9:30:00,NDLS,6:30:00,1185,21,0,1,0,0,1,1,1,12554,SF,395
12554,Vaishali_sf_express,NDLS,19:50:00,BJU,17:15:00,1185,21,25,1,0,0,1,1,1,12553,SF,345
12555,Gorakhdham_express,GKP,16:35:00,HSR,10:00:00,962,17,25,1,0,0,1,1,1,12556,SF,396
12556,Gorakhdham_express,HSR,16:35:00,GKP,10:00:00,962,17,25,1,0,0,1,1,1,12555,SKR,430
12557,Sapt_kranti_sf_express,MFP,9:10:00,ANVT,4:05:00,1060,18,55,1,0,0,1,1,1,12558,SKR,381
12558,Sapt_kranti_sf_express,ANVT,14:50:00,MFP,10:25:00,1060,19,35,1,0,0,1,1,1,12557,SF,328
12559,Shiv_ganga_express,BSB,19:15:00,NDLS,7:40:00,758,12,25,1,0,0,1,1,1,12560,SF,352
12560,Shiv_ganga_express,NDLS,18:45:00,BSB,7:30:00,758,12,45,1,0,0,1,1,1,12559,SF,479
12561,Swatantrata_sainani_express,DBG,15:30:00,NDLS,12:30:00,1166,21,0,1,0,0,1,1,1,12562,SF,426
12562,Swatantrata_sainani_express,NDLS,20:40:00,DBG,18:05:00,1166,21,25,1,0,0,1,1,1,12561,SF,459
12563,Mumbai_ltt_faizabad_sf_express,LTT,14:30:00,FD,17:40:00,1600,27,10,1,0,0,1,1,1,12564,SF,372
12564,Faizabad_mumbai_ltt_sf_express,FD,23:55:00,LTT,5:00:00,1600,29,5,1,0,0,1,1,1,12563,SKR,343
12565,Bihar_sampark_kranti_express,DBG,8:35:00,NDLS,5:30:00,1172,20,55,1,0,0,1,1,1,12566,SKR,468
12566,Bihar_sampark_kranti_express,NDLS,14:30:00,DBG,11:25:00,1172,20,55,1,0,0,1,1,1,12565,SKR,494
12569,Jaynagar_delhi_anandvihart_garib_rath,JYG,12:10:00,ANVT,8:25:00,1252,20,15,0,0,0,0,0,1,12570,SF,396
12570,Anand_vihar_terminus_jaynagar_garib_rath_express,ANVT,17:00:00,JYG,13:30:00,1252,20,30,0,0,0,0,0,1,12569,SF,383
12571,Howrah_prasanti_nilayam_sf_express,HWH,15:50:00,SSPN,22:25:00,1763,30,35,1,0,0,0,1,1,12572,SF,341
12572,Prashanti_nilayam_howrah_sf_express,SSPN,7:50:00,HWH,14:50:00,1763,31,0,1,0,0,0,1,1,12571,SF,443
12573,Sainagarshirdi_howrah_express,SNSI,13:55:00,HWH,19:30:00,1792,29,35,1,0,0,0,1,1,12574,SF,301
12574,Howrah_sainagarshirdi_express,HWH,14:35:00,SNSI,20:30:00,1791,29,55,1,0,0,0,1,1,12573,EXP,480
12575,Kharagpur_purulia_express,KGP,7:25:00,PRR,11:25:00,208,4,0,0,1,0,0,0,0,12576,MEMU,302
12576,Purulia_khargapur_intercity_express,PRR,11:55:00,KGP,15:50:00,208,3,55,0,1,0,0,0,0,12575,SF,474
12577,Darbhanga_mysore_bagmati_sf_exp,DBG,16:15:00,MYS,20:55:00,2910,52,40,1,0,0,0,1,1,12578,SF,491
12578,Mysore_darbhanga_bagmati_sf_exp,MYS,10:10:00,DBG,14:15:00,2910,52,5,1,0,0,0,1,1,12577,SF,500
12579,Digha_puri_samudrakanya_express,DGHA,17:15:00,PURI,3:20:00,549,10,5,1,0,0,0,1,1,12580,SF,313
12580,Puri_digha_samudra_kanya_super_fast_express,PURI,23:35:00,DGHA,9:30:00,549,9,55,1,0,0,0,1,1,12579,SF,409
12581,Pune_bhubaneshwar_express,PUNE,11:15:00,BBS,17:35:00,1689,30,20,1,0,0,0,1,1,12582,SF,465
12582,Bhubaneshwar_pune_express,BBS,22:15:00,PUNE,5:00:00,1689,30,45,1,0,0,0,1,1,12581,SF,392
12583,Lucknow_delhi_anand_vihar_t_double_decker,LJN,19:40:00,ANVT,10:15:00,2071,38,35,1,0,0,0,1,1,12584,SF,457
12584,Delhi_anand_vihar_t_lucknow_double_decker,ANVT,5:25:00,LJN,19:50:00,2071,38,25,1,0,0,0,1,1,12583,SF,308
12587,Amarnath_express,GKP,14:05:00,JAT,12:20:00,1248,22,15,1,0,0,0,1,1,12588,SF,436
12588,Amarnath_express,JAT,22:45:00,GKP,20:50:00,1248,22,5,1,0,0,0,1,1,12587,SF,310
12589,Gorakhpur_secunderabad_express,GKP,6:45:00,SC,15:10:00,1827,32,25,1,0,0,0,1,1,12590,SF,343
12590,Secunderabad_gorakhpur_express,SC,7:20:00,GKP,15:10:00,1827,31,50,1,0,0,0,1,1,12589,SF,473
12591,Gorakhpur_yesvantpur_sf_exp,GKP,6:45:00,YPR,4:50:00,2547,46,5,1,0,0,0,1,1,12592,SF,380
12592,Yesvantpur_gorakhpur_sf_exp,YPR,16:50:00,GKP,15:10:00,2529,46,20,1,0,0,0,1,1,12591,SF,400
12593,Lucknow_bhopal_garib_rath,LJN,22:45:00,BPL,9:35:00,585,10,50,0,0,0,0,0,1,12594,SF,347
12594,Bhopal_lucknow_garib_rath_express,BPL,22:45:00,LJN,9:45:00,585,11,0,0,0,0,0,0,1,12593,SF,461
12601,Chennai_mangalore_mail,MAS,20:25:00,MAQ,12:25:00,889,16,0,1,0,1,0,1,1,12602,SF,364
12602,Chennai_mail,MAQ,13:15:00,MAS,5:25:00,889,16,10,1,0,1,0,1,1,12601,SF,475
12603,Chennai_hyderabad_express,MAS,16:45:00,HYB,5:45:00,715,13,0,1,0,0,1,1,1,12604,SF,401
12604,Hyderabad_chennai_express,HYB,16:55:00,MAS,5:55:00,715,13,0,1,0,0,1,1,1,12603,SF,406
12605,Pallavan_superfast_express,MS,15:45:00,TPJ,21:20:00,336,5,35,0,1,0,0,0,0,12606,SF,446
12606,Pallavan_superfast_express,TPJ,6:30:00,MS,12:05:00,336,5,35,0,1,0,0,0,0,12605,SF,495
12607,Chennai_central_bangalore_lalbagh_exp,MAS,15:35:00,SBC,21:35:00,358,6,0,0,1,0,0,0,0,12608,SF,452
12608,Bangalore_chennai_central_lalbagh_exp,SBC,6:30:00,MAS,12:15:00,362,5,45,0,1,0,0,0,0,12607,SF,384
12609,Chennai_cent_bangalore_sf_intercity_exp,MAS,13:35:00,SBC,20:05:00,362,6,30,0,1,0,0,0,0,12610,SF,397
12610,Bangalore_chennai_cent_sf_intercity_exp,SBC,8:00:00,MAS,14:30:00,362,6,30,0,1,0,0,0,0,12609,SF,371
12611,Chennai_central_h.nizamuddin_garib_rath_express,MAS,6:10:00,NZM,10:20:00,2177,28,10,0,0,0,0,0,1,12612,SF,473
12612,H_nizamuddin_chennai_garib_rath_express,NZM,16:00:00,MAS,20:15:00,2176,28,15,0,0,0,0,0,1,12611,SF,470
12613,Tippu_express,MYS,11:00:00,SBC,13:30:00,139,2,30,0,1,0,0,0,0,12614,SF,373
12614,Tippu_express,SBC,15:00:00,MYS,17:30:00,139,2,30,0,1,0,0,0,0,12613,SF,428
12615,Grand_trunk_(gt)_express,MAS,19:15:00,NDLS,6:20:00,2184,35,5,1,0,0,1,1,1,12616,SF,446
12616,Grandtrunk_express,NDLS,18:40:00,MAS,6:15:00,2184,35,35,1,0,0,1,1,1,12615,SF,316
12617,Ernakulam_new_delhi_h_nizamuddin_mangala_lakshadweep_exp,ERS,13:10:00,NZM,13:10:00,3067,48,0,1,0,0,0,1,1,12618,SF,350
12618,New_delhi_h_nizamuddin_ernakulam_mangala_lakshadweep_exp,NZM,9:20:00,ERS,10:00:00,3067,48,40,1,0,0,0,1,1,12617,SF,309
12619,Mumbai_ltt_mangalore_cent_matsyagandha_exp,LTT,15:20:00,MAQ,7:30:00,1185,16,10,1,0,0,0,1,1,12620,SF,334
12620,Mangalore_cent_mumbai_ltt_matsyagandha_exp,MAQ,14:40:00,LTT,6:35:00,1186,15,55,1,0,0,0,1,1,12619,SF,398
12621,Tamil_nadu_express,MAS,22:00:00,NDLS,7:00:00,2184,33,0,1,0,0,1,1,1,12622,SF,494
12622,Tamil_nadu_express,NDLS,22:30:00,MAS,7:15:00,2184,32,45,1,0,0,1,1,1,12621,SKR,314
12623,Chennai_tiruvananthapuram_sf_mail,MAS,19:45:00,TVC,11:25:00,909,15,40,1,0,0,1,1,1,12624,SKR,465
12624,Tiruvananthapuram_chennai_sf_mail,TVC,14:30:00,MAS,6:55:00,909,16,25,1,0,0,1,1,1,12623,SF,468
12625,Kerala_express,TVC,11:15:00,NDLS,13:40:00,3036,50,25,1,0,0,0,1,1,12626,SF,322
12626,Kerala_express,NDLS,11:30:00,TVC,14:35:00,3036,51,5,1,0,0,0,1,1,12625,SF,393
12627,Karnataka_express,SBC,19:20:00,NDLS,10:35:00,2406,39,15,1,0,0,1,1,1,12628,SF,353
12628,Karnataka_express,NDLS,21:15:00,SBC,13:40:00,2406,40,25,1,0,0,1,1,1,12627,SF,429
12629,Karnataka_sampark_kranti_express,YPR,12:50:00,NZM,9:15:00,2610,44,25,1,0,0,1,1,1,12630,EXP,460
12630,Karnataka_sampark_kranti_express,NZM,8:55:00,YPR,6:40:00,2610,45,45,1,0,0,1,1,1,12629,MEMU,500
12631,Chennai_egmore_tirunelveli_nellai_sf_exp,MS,20:50:00,TEN,8:30:00,653,11,40,1,0,1,0,1,1,12632,PASS,433
12632,Tirunelveli_chennai_egmore_nellai_sf_exp,TEN,18:50:00,MS,6:40:00,653,11,50,1,0,1,0,1,1,12631,SF,440
12633,Chennai_egmore_kanniyakumari_sf_exp,MS,17:30:00,CAPE,6:50:00,742,13,20,1,0,0,1,1,1,12634,SF,342
12634,Kanniyakumari_chennai_egmore_sf_exp,CAPE,17:20:00,MS,6:50:00,742,13,30,1,0,0,1,1,1,12633,SF,474
12635,Chennai_egmore_madurai_vaigai_sf_exp,MS,12:45:00,MDU,20:50:00,497,8,5,0,1,0,0,0,0,12636,SF,464
12636,Madurai_chennai_egmore_vaigai_sf_exp,MDU,6:45:00,MS,14:35:00,497,7,50,0,1,0,0,0,0,12635,SF,312
12637,Chennai_egmore_madurai_pandiyan_sf_exp,MS,21:15:00,MDU,6:15:00,497,9,0,1,0,1,1,1,1,12638,SF,319
12638,Madurai_chennai_egmore_pandiyan_sf_exp,MDU,20:35:00,MS,5:35:00,497,9,0,1,0,1,1,1,1,12637,SF,407
12639,Chennai_cent_bangalore_brindavan_exp,MAS,7:15:00,SBC,13:20:00,362,6,5,0,1,0,0,0,0,12640,SF,449
12640,Bangalore_chennai_cent_brindavan_exp,SBC,14:30:00,MAS,20:25:00,362,5,55,0,1,0,0,0,0,12639,SF,473
12641,Kanyakumari_d_h_nizamuddin_thirukkural_exp,CAPE,19:15:00,NZM,18:00:00,2922,46,45,1,0,0,0,1,1,12642,SF,477
12642,D_h_nizamuddin_kanyakumari_thirukkural_exp,NZM,6:00:00,CAPE,8:45:00,2919,50,45,1,0,0,0,1,1,12641,SF,470
12643,Swarna_jayanthi_express,TVC,14:20:00,NZM,17:05:00,3014,50,45,1,0,0,0,0,1,12644,SF,438
12644,Swarna_jayanti_express,NZM,6:00:00,TVC,11:10:00,3014,53,10,1,0,0,0,0,1,12643,SF,498
12645,Millennium_expres,ERS,18:55:00,NZM,17:05:00,2809,46,10,1,0,0,0,1,1,12646,SF,484
12646,Millennium_express,NZM,6:00:00,ERS,6:00:00,2809,48,0,1,0,0,0,1,1,12645,SF,398
12647,Kongu_express,CBE,15:15:00,NZM,14:15:00,2671,47,0,1,0,0,0,1,1,12648,SF,368
12648,Kongu_express,NZM,8:40:00,CBE,9:30:00,2671,48,50,1,0,0,0,1,1,12647,SF,347
12649,Karnataka_sampark_kranti_express,YPR,22:10:00,NZM,9:15:00,2277,35,5,1,0,0,1,1,1,12650,SF,367
12650,Karnataka_sampark_kranti_express,NZM,6:45:00,YPR,19:00:00,2276,36,15,1,0,0,1,1,1,12649,SF,411
12651,Madurai_delhi_h_nizamuddin_tamil_nadu_s_kranti,MDU,23:55:00,NZM,18:00:00,2677,42,5,1,0,0,1,1,1,12652,SF,315
12652,Delhi_h_nizamuddin_madurai_tamil_nadu_s_kranti,NZM,7:25:00,MDU,3:45:00,2677,44,20,1,0,0,1,1,1,12651,SF,445
12653,Tiruchirappalli_mangalore_weekly_superfast_express,TPJ,18:00:00,MAQ,5:25:00,635,11,25,1,0,0,1,1,1,12654,SF,431
12654,Mangalore_tiruchirappalli_weekly_superfast_express,MAQ,20:45:00,TPJ,8:15:00,635,11,30,1,0,0,0,1,1,12653,SF,445
12655,Navjeevan_express,ADI,6:30:00,MAS,16:05:00,1893,33,35,1,0,0,1,1,1,12656,SF,355
12656,Navajivan_express,MAS,9:35:00,ADI,19:10:00,1893,33,35,1,0,0,1,1,1,12655,SF,317
12657,Chennai_bangalore_mail,MAS,23:15:00,SBC,5:10:00,362,5,55,1,0,0,1,1,1,12658,SF,438
12658,Bangalore_chennai_mail,SBC,22:45:00,MAS,4:40:00,362,5,55,1,0,0,1,1,1,12657,SF,477
12659,Gurudev_express,NCJ,14:35:00,SHM,13:50:00,2583,47,15,1,0,0,0,1,1,12660,GR,390
12660,Shalimar_nagercoil_gurudev_express,SHM,23:00:00,NCJ,22:00:00,2583,47,0,1,0,0,0,1,1,12659,SF,300
12661,Chennai_egmore_sengottai_pothigai_sf_exp,MS,20:05:00,SCT,8:15:00,670,12,10,1,0,0,0,1,1,12662,SF,430
12662,Sengottai_chennai_egmore_pothigai_sf_exp,SCT,19:00:00,MS,7:05:00,670,12,5,1,0,0,0,1,1,12661,SF,389
12663,Howrah_tiruchirappalli_express,HWH,16:10:00,TPJ,4:25:00,2025,36,15,1,0,0,0,1,1,12664,SF,439
12664,Tiruchirappalli_howrah_express,TPJ,16:00:00,HWH,3:20:00,2025,35,20,1,0,0,0,1,1,12663,SF,386
12665,Howrah_kanniyakumari_sf_exp,HWH,16:10:00,CAPE,11:40:00,2431,43,30,1,0,0,0,1,1,12666,SF,496
12666,Kanyakumari_kol_howrah_weekly_exp,CAPE,7:50:00,HWH,3:20:00,2431,43,30,1,0,0,0,1,1,12665,SF,436
12667,Chennai_egmore_nagercoil_sf_exp,MS,18:50:00,NCJ,8:10:00,727,13,20,1,0,0,0,1,1,12668,SF,481
12668,Nagercoil_chennai_egmore_sf_exp,NCJ,17:05:00,MS,6:00:00,727,12,55,1,0,0,0,1,1,12667,SF,417
12669,Chennai_central_chhapra_ganga_kaveri_exp,MAS,17:35:00,CPR,11:40:00,2343,42,5,1,0,0,0,1,1,12670,SF,453
12670,Chhapra_chennai_central_ganga_kaveri_exp,CPR,21:00:00,MAS,14:25:00,2343,41,25,1,0,0,0,1,1,12669,SF,329
12671,Nilgiri_(blue_mountain)_express,MAS,21:00:00,MTP,6:15:00,532,9,15,1,0,0,1,1,1,12672,SF,421
12672,Nilgiri_(blue_mountain)_express,MTP,19:45:00,MAS,5:05:00,532,9,20,1,0,0,1,1,1,12671,MEMU,395
12673,Cheran_express,MAS,22:10:00,CBE,6:10:00,497,8,0,1,0,0,1,1,1,12674,PASS,424
12674,Cheran_express,CBE,22:20:00,MAS,6:35:00,497,8,15,1,0,0,1,1,1,12673,PASS,474
12675,Kovai_express,MAS,6:15:00,CBE,13:55:00,497,7,40,0,1,0,0,0,0,12676,PASS,318
12676,Kovai_express,CBE,14:20:00,MAS,21:40:00,497,7,20,0,1,0,0,0,0,12675,PASS,465
12677,Bangalore_city_ernakulam_intercity_sf_express,SBC,6:15:00,ERS,16:55:00,587,10,40,0,1,0,0,0,0,12678,PASS,407
12678,Ernakulam_bangalorecity_intercity_express,ERS,9:10:00,SBC,19:50:00,587,10,40,0,1,0,0,0,0,12677,PASS,389
12679,Chennaicentral_coimbatore_intercity,MAS,14:30:00,CBE,22:15:00,497,7,45,0,1,0,0,0,0,12680,PASS,361
12680,Coimbatore_chennai_central_intercity_sf_express,CBE,6:15:00,MAS,13:50:00,497,7,35,0,1,0,0,0,0,12679,SF,484
12681,Chennai_coimbatore_express,MAS,22:30:00,CBE,6:50:00,497,8,20,1,0,0,0,1,1,12682,SF,320
12682,Coimbatore_chennai_express,CBE,23:45:00,MAS,7:45:00,497,8,0,1,0,0,0,1,1,12681,SF,366
12683,Ernakulam_bangalore_sf_exp,ERS,17:00:00,SBC,4:20:00,625,11,20,1,0,0,0,1,1,12684,SF,399
12684,Bangalore_ernakulam_sf_exp,SBC,17:15:00,ERS,4:20:00,625,11,5,1,0,0,0,1,1,12683,SF,425
12685,Chennai_mangalore_express,MAS,17:00:00,MAQ,9:05:00,889,16,5,1,0,0,1,1,1,12686,SF,412
12686,Mangalore_chennai_express,MAQ,16:10:00,MAS,8:00:00,889,15,50,1,0,0,1,1,1,12685,SF,302
12687,Chennai_dehradun_express,MAS,9:45:00,DDN,5:00:00,2488,43,15,1,0,0,0,1,1,12688,SF,308
12688,Dehradun_chennai_express,DDN,7:20:00,MAS,2:15:00,2488,42,55,1,0,0,0,1,1,12687,SF,405
12689,Chennai_central_nagercoil_sf_exp,MAS,18:15:00,NCJ,11:05:00,927,16,50,1,0,0,0,0,1,12690,SF,429
12690,Nagercoil_chennai_sf_exp,NCJ,19:40:00,MAS,12:25:00,927,16,45,1,0,0,0,0,1,12689,SF,354
12691,Chennai_ssp_nilayam_sf_exp,MAS,23:30:00,SSPN,9:20:00,529,9,50,1,0,0,0,1,1,12692,SF,405
12692,Ssp_nilayam_chennai_sf_exp,SSPN,18:45:00,MAS,5:15:00,529,10,30,1,0,0,0,1,1,12691,SF,494
12693,Chennai_egmore_tuticorin_pearl_city_sf_exp,MS,19:35:00,TN,7:30:00,656,11,55,1,0,1,1,1,1,12694,SF,316
12694,Tuticorin_chennai_egmore_pearl_city_sf_exp,TN,19:45:00,MS,7:40:00,656,11,55,1,0,1,1,1,1,12693,SF,337
12695,Chennai_trivandrum_superfast_express,MAS,15:25:00,TVC,7:40:00,922,16,15,1,0,1,0,1,1,12696,SF,426
12696,Trivandrum_chennai_superfast_express,TVC,17:10:00,MAS,9:50:00,922,16,40,1,0,1,0,1,1,12695,SF,474
12697,Chennai_thiruvananthapuram_express,MAS,15:15:00,TVC,6:35:00,909,15,20,1,0,0,0,1,1,12696,SF,474
12698,Thiruvananthapuram_central_chennai_central_weekly_express,TVC,20:10:00,MAS,12:25:00,909,16,15,1,0,0,0,1,1,12697,SF,464
12701,Hussain_sagar_express,CSTM,21:50:00,HYB,12:10:00,790,14,20,1,0,0,1,1,1,12702,SF,456
12702,Hussain_sagar_express,HYB,14:45:00,CSTM,5:05:00,790,14,20,1,0,0,0,1,1,12701,SF,381
12703,Howrah_secunderabad_falaknuma_sf_express,HWH,7:25:00,SC,9:35:00,1545,26,10,1,0,0,1,1,1,12704,SF,326
12704,Falaknuma_express,SC,16:00:00,HWH,17:45:00,1545,25,45,1,0,0,1,1,1,12703,SF,450
12705,Guntur_secunderabad_sf_intercity,GNT,15:00:00,SC,21:50:00,383,6,50,0,1,0,0,0,0,12706,SF,323
12706,Secunderabad_guntur_sf_intercity,SC,7:40:00,GNT,14:25:00,383,6,45,0,1,0,0,0,0,12705,SF,389
12707,Andhra_pradesh_sampark_kranti_express,TPTY,5:45:00,NZM,18:00:00,2302,36,15,1,0,0,0,1,1,12708,SF,415
12708,Andhra_pradesh_sampark_kranti_express,NZM,7:25:00,TPTY,21:35:00,2302,38,10,1,0,0,0,1,1,12707,SF,420
12709,Simhapuri_sf_express,GDR,21:00:00,SC,7:45:00,644,10,45,1,0,0,1,1,1,12710,SF,365
12710,Simhapuri_sf_express,SC,22:30:00,GDR,8:50:00,644,10,20,1,0,0,1,1,1,12709,SF,498
12711,Pinakini_express,BZA,6:00:00,MAS,13:00:00,431,7,0,0,1,0,0,0,0,12712,SF,358
12712,Pinakini_express,MAS,14:05:00,BZA,21:10:00,431,7,5,0,1,0,0,0,0,12711,SF,365
12713,Satavahana_express,BZA,6:10:00,SC,11:45:00,351,5,35,0,1,0,0,0,0,12714,SKR,372
12714,Satavahana_express,SC,16:15:00,BZA,21:50:00,351,5,35,0,1,0,0,0,0,12713,SKR,412
12715,Sachkhand_sf_express,NED,9:30:00,ASR,20:15:00,2081,34,45,1,0,0,0,1,1,12716,SF,316
12716,Sachkhand_sf_express,ASR,5:40:00,NED,15:50:00,2081,34,10,1,0,0,0,1,1,12715,SF,394
12717,Ratnachal_sf_express,VSKP,12:30:00,BZA,18:35:00,351,6,5,0,1,0,0,0,0,12718,SF,441
12718,Ratnachal_sf_express,BZA,6:05:00,VSKP,12:05:00,351,6,0,0,1,0,0,0,0,12717,SF,490
12719,Ajmer_hyderabad_deccan_sf_exp,AII,17:40:00,HYB,0:30:00,1711,30,50,1,0,0,0,1,1,12720,SF,354
12720,Hyderabad_deccan_ajmer_sf_exp,HYB,20:30:00,AII,3:05:00,1711,30,35,1,0,0,0,1,1,12719,SF,395
12721,Dakshin_sf_express,HYB,22:30:00,NZM,4:05:00,1670,29,35,1,0,0,0,1,1,12722,GR,493
12722,Dakshin_sf_express,NZM,22:50:00,HYB,5:00:00,1670,30,10,1,0,0,0,1,1,12721,GR,401
12723,Andhra_pradesh_express,HYB,6:25:00,NDLS,9:05:00,1677,26,40,1,0,0,1,1,1,12724,SF,368
12724,Andhra_pradesh_express,NDLS,17:30:00,HYB,19:50:00,1677,26,20,1,0,0,1,1,1,12723,SF,422
12725,Siddhaganga_intercity_express,SBC,13:00:00,DWR,21:50:00,490,8,50,0,1,0,0,0,0,12726,MEMU,318
12726,Siddhaganga_intercity_express,DWR,5:15:00,SBC,14:05:00,490,8,50,0,1,0,0,0,0,12725,PASS,333
12727,Godavari_sf_express,VSKP,17:25:00,HYB,6:15:00,711,12,50,1,0,0,1,1,1,12728,PASS,478
12728,Godavari_sf_express,HYB,17:15:00,VSKP,5:50:00,711,12,35,1,0,0,1,1,1,12727,PASS,311
12729,Pune_nanded_express,PUNE,22:00:00,NED,10:00:00,662,12,0,1,0,0,0,1,1,12730,PASS,358
12730,Nanded_pune_superfast_express,NED,21:20:00,PUNE,9:20:00,662,12,0,1,0,0,0,1,1,12729,PASS,463
12731,Tirupati_secunderabad_express,TPTY,16:45:00,SC,7:00:00,801,14,15,1,0,0,0,1,1,12732,SF,335
